"Shimmer_4B78	Shimmer_4B78	Shimmer_4B78	Shimmer_4B78	Shimmer_4B78	"
"PPG_A13	PPG_A13	System_Timestamp_Plot_Zeroed	Timestamp	Timestamp	"
"CAL	UNCAL	CAL	UNCAL	CAL	"
"mV	no_units	ms	Ticks	ms	"
"1315.7509157509157	1796.0	372500.0	1.3572458E7	414198.54736328125	"
"1268.131868131868	1731.0	372507.8125	1.3572714E7	414206.35986328125	"
"1213.9194139194137	1657.0	372515.625	1.357297E7	414214.17236328125	"
"1156.7765567765568	1579.0	372523.4375	1.3573226E7	414221.98486328125	"
"1097.4358974358975	1498.0	372531.25	1.3573482E7	414229.79736328125	"
"1042.4908424908426	1423.0	372539.0625	1.3573738E7	414237.60986328125	"
"993.4065934065934	1356.0	372546.875	1.3573994E7	414245.42236328125	"
"950.1831501831501	1297.0	372554.6875	1.357425E7	414253.23486328125	"
"910.6227106227107	1243.0	372562.5	1.3574506E7	414261.04736328125	"
"876.9230769230769	1197.0	372570.3125	1.3574762E7	414268.85986328125	"
"848.3516483516484	1158.0	372578.125	1.3575018E7	414276.67236328125	"
"821.2454212454212	1121.0	372585.9375	1.3575274E7	414284.48486328125	"
"794.8717948717948	1085.0	372593.75	1.357553E7	414292.29736328125	"
"772.1611721611722	1054.0	372601.5625	1.3575786E7	414300.10986328125	"
"750.9157509157509	1025.0	372609.375	1.3576042E7	414307.92236328125	"
"734.7985347985349	1003.0	372617.1875	1.3576298E7	414315.73486328125	"
"724.5421245421245	989.0	372625.0	1.3576554E7	414323.54736328125	"
"716.4835164835165	978.0	372632.8125	1.357681E7	414331.35986328125	"
"713.5531135531136	974.0	372640.625	1.3577066E7	414339.17236328125	"
"712.8205128205128	973.0	372648.4375	1.3577322E7	414346.98486328125	"
"714.2857142857143	975.0	372656.25	1.3577578E7	414354.79736328125	"
"717.9487179487179	980.0	372664.0625	1.3577834E7	414362.60986328125	"
"728.9377289377289	995.0	372671.875	1.357809E7	414370.42236328125	"
"750.9157509157509	1025.0	372679.6875	1.3578346E7	414378.23486328125	"
"791.2087912087911	1080.0	372687.5	1.3578602E7	414386.04736328125	"
"860.0732600732601	1174.0	372695.3125	1.3578858E7	414393.85986328125	"
"973.6263736263736	1329.0	372703.125	1.3579114E7	414401.67236328125	"
"1137.7289377289376	1553.0	372710.9375	1.357937E7	414409.48486328125	"
"1362.6373626373627	1860.0	372718.75	1.3579626E7	414417.29736328125	"
"1649.084249084249	2251.0	372726.5625	1.3579882E7	414425.10986328125	"
"1993.4065934065934	2721.0	372734.375	1.3580138E7	414432.92236328125	"
"2378.7545787545787	3247.0	372742.1875	1.3580394E7	414440.73486328125	"
"2789.7435897435894	3808.0	372750.0	1.358065E7	414448.54736328125	"
"2797.069597069597	3818.0	372757.8125	1.3580906E7	414456.35986328125	"
"2798.5347985347985	3820.0	372765.625	1.3581162E7	414464.17236328125	"
"2797.069597069597	3818.0	372773.4375	1.3581418E7	414471.98486328125	"
"2797.8021978021975	3819.0	372781.25	1.3581674E7	414479.79736328125	"
"2797.069597069597	3818.0	372789.0625	1.358193E7	414487.60986328125	"
"2797.8021978021975	3819.0	372796.875	1.3582186E7	414495.42236328125	"
"2797.069597069597	3818.0	372804.6875	1.3582442E7	414503.23486328125	"
"2797.8021978021975	3819.0	372812.5	1.3582698E7	414511.04736328125	"
"2797.069597069597	3818.0	372820.3125	1.3582954E7	414518.85986328125	"
"2797.069597069597	3818.0	372828.125	1.358321E7	414526.67236328125	"
"2797.069597069597	3818.0	372835.9375	1.3583466E7	414534.48486328125	"
"2797.8021978021975	3819.0	372843.75	1.3583722E7	414542.29736328125	"
"2797.069597069597	3818.0	372851.5625	1.3583978E7	414550.10986328125	"
"2797.8021978021975	3819.0	372859.375	1.3584234E7	414557.92236328125	"
"2797.069597069597	3818.0	372867.1875	1.358449E7	414565.73486328125	"
"2797.8021978021975	3819.0	372875.0	1.3584746E7	414573.54736328125	"
"2797.8021978021975	3819.0	372882.8125	1.3585002E7	414581.35986328125	"
"2797.8021978021975	3819.0	372890.625	1.3585258E7	414589.17236328125	"
"2797.069597069597	3818.0	372898.4375	1.3585514E7	414596.98486328125	"
"2797.8021978021975	3819.0	372906.25	1.358577E7	414604.79736328125	"
"2769.96336996337	3781.0	372914.0625	1.3586026E7	414612.60986328125	"
"2541.391941391941	3469.0	372921.875	1.3586282E7	414620.42236328125	"
"2221.9780219780223	3033.0	372929.6875	1.3586538E7	414628.23486328125	"
"1872.5274725274726	2556.0	372937.5	1.3586794E7	414636.04736328125	"
"1525.2747252747251	2082.0	372945.3125	1.358705E7	414643.85986328125	"
"1201.4652014652015	1640.0	372953.125	1.3587306E7	414651.67236328125	"
"910.6227106227107	1243.0	372960.9375	1.3587562E7	414659.48486328125	"
"663.003663003663	905.0	372968.75	1.3587818E7	414667.29736328125	"
"454.94505494505495	621.0	372976.5625	1.3588074E7	414675.10986328125	"
"290.10989010989016	396.0	372984.375	1.358833E7	414682.92236328125	"
"167.03296703296704	228.0	372992.1875	1.3588586E7	414690.73486328125	"
"81.31868131868133	111.0	373000.0	1.3588842E7	414698.54736328125	"
"29.304029304029303	40.0	373007.8125	1.3589098E7	414706.35986328125	"
"5.86080586080586	8.0	373015.625	1.3589354E7	414714.17236328125	"
"6.593406593406593	9.0	373023.4375	1.358961E7	414721.98486328125	"
"32.96703296703297	45.0	373031.25	1.3589866E7	414729.79736328125	"
"82.05128205128206	112.0	373039.0625	1.3590122E7	414737.60986328125	"
"149.45054945054946	204.0	373046.875	1.3590378E7	414745.42236328125	"
"233.6996336996337	319.0	373054.6875	1.3590634E7	414753.23486328125	"
"332.6007326007326	454.0	373062.5	1.359089E7	414761.04736328125	"
"443.2234432234432	605.0	373070.3125	1.3591146E7	414768.85986328125	"
"558.974358974359	763.0	373078.125	1.3591402E7	414776.67236328125	"
"676.9230769230769	924.0	373085.9375	1.3591658E7	414784.48486328125	"
"792.6739926739926	1082.0	373093.75	1.3591914E7	414792.29736328125	"
"901.8315018315019	1231.0	373101.5625	1.359217E7	414800.10986328125	"
"1004.3956043956043	1371.0	373109.375	1.3592426E7	414807.92236328125	"
"1095.9706959706962	1496.0	373117.1875	1.3592682E7	414815.73486328125	"
"1174.3589743589744	1603.0	373125.0	1.3592938E7	414823.54736328125	"
"1239.5604395604396	1692.0	373132.8125	1.3593194E7	414831.35986328125	"
"1291.5750915750916	1763.0	373140.625	1.359345E7	414839.17236328125	"
"1325.2747252747251	1809.0	373148.4375	1.3593706E7	414846.98486328125	"
"1345.0549450549452	1836.0	373156.25	1.3593962E7	414854.79736328125	"
"1347.985347985348	1840.0	373164.0625	1.3594218E7	414862.60986328125	"
"1336.2637362637363	1824.0	373171.875	1.3594474E7	414870.42236328125	"
"1313.5531135531135	1793.0	373179.6875	1.359473E7	414878.23486328125	"
"1280.5860805860805	1748.0	373187.5	1.3594986E7	414886.04736328125	"
"1235.897435897436	1687.0	373195.3125	1.3595242E7	414893.85986328125	"
"1186.080586080586	1619.0	373203.125	1.3595498E7	414901.67236328125	"
"1127.4725274725274	1539.0	373210.9375	1.3595754E7	414909.48486328125	"
"1066.6666666666667	1456.0	373218.75	1.359601E7	414917.29736328125	"
"1006.5934065934066	1374.0	373226.5625	1.3596266E7	414925.10986328125	"
"950.9157509157509	1298.0	373234.375	1.3596522E7	414932.92236328125	"
"897.4358974358975	1225.0	373242.1875	1.3596778E7	414940.73486328125	"
"849.8168498168498	1160.0	373250.0	1.3597034E7	414948.54736328125	"
"807.3260073260074	1102.0	373257.8125	1.359729E7	414956.35986328125	"
"772.893772893773	1055.0	373265.625	1.3597546E7	414964.17236328125	"
"741.3919413919414	1012.0	373273.4375	1.3597802E7	414971.98486328125	"
"717.2161172161173	979.0	373281.25	1.3598058E7	414979.79736328125	"
"695.9706959706959	950.0	373289.0625	1.3598314E7	414987.60986328125	"
"680.5860805860806	929.0	373296.875	1.359857E7	414995.42236328125	"
"667.3992673992674	911.0	373304.6875	1.3598826E7	415003.23486328125	"
"659.3406593406594	900.0	373312.5	1.3599082E7	415011.04736328125	"
"654.945054945055	894.0	373320.3125	1.3599338E7	415018.85986328125	"
"654.2124542124542	893.0	373328.125	1.3599594E7	415026.67236328125	"
"658.6080586080586	899.0	373335.9375	1.359985E7	415034.48486328125	"
"665.9340659340659	909.0	373343.75	1.3600106E7	415042.29736328125	"
"676.9230769230769	924.0	373351.5625	1.3600362E7	415050.10986328125	"
"689.3772893772893	941.0	373359.375	1.3600618E7	415057.92236328125	"
"706.2271062271062	964.0	373367.1875	1.3600874E7	415065.73486328125	"
"735.5311355311355	1004.0	373375.0	1.360113E7	415073.54736328125	"
"778.021978021978	1062.0	373382.8125	1.3601386E7	415081.35986328125	"
"849.8168498168498	1160.0	373390.625	1.3601642E7	415089.17236328125	"
"958.2417582417582	1308.0	373398.4375	1.3601898E7	415096.98486328125	"
"1114.2857142857142	1521.0	373406.25	1.3602154E7	415104.79736328125	"
"1325.2747252747251	1809.0	373414.0625	1.360241E7	415112.60986328125	"
"1592.6739926739926	2174.0	373421.875	1.3602666E7	415120.42236328125	"
"1911.3553113553114	2609.0	373429.6875	1.3602922E7	415128.23486328125	"
"2272.5274725274726	3102.0	373437.5	1.3603178E7	415136.04736328125	"
"2659.3406593406594	3630.0	373445.3125	1.3603434E7	415143.85986328125	"
"2797.8021978021975	3819.0	373453.125	1.360369E7	415151.67236328125	"
"2798.5347985347985	3820.0	373460.9375	1.3603946E7	415159.48486328125	"
"2797.8021978021975	3819.0	373468.75	1.3604202E7	415167.29736328125	"
"2797.069597069597	3818.0	373476.5625	1.3604458E7	415175.10986328125	"
"2797.8021978021975	3819.0	373484.375	1.3604714E7	415182.92236328125	"
"2797.069597069597	3818.0	373492.1875	1.360497E7	415190.73486328125	"
"2797.8021978021975	3819.0	373500.0	1.3605226E7	415198.54736328125	"
"2797.069597069597	3818.0	373507.8125	1.3605482E7	415206.35986328125	"
"2798.5347985347985	3820.0	373515.625	1.3605738E7	415214.17236328125	"
"2797.069597069597	3818.0	373523.4375	1.3605994E7	415221.98486328125	"
"2798.5347985347985	3820.0	373531.25	1.360625E7	415229.79736328125	"
"2797.069597069597	3818.0	373539.0625	1.3606506E7	415237.60986328125	"
"2797.8021978021975	3819.0	373546.875	1.3606762E7	415245.42236328125	"
"2798.5347985347985	3820.0	373554.6875	1.3607018E7	415253.23486328125	"
"2797.069597069597	3818.0	373562.5	1.3607274E7	415261.04736328125	"
"2797.8021978021975	3819.0	373570.3125	1.360753E7	415268.85986328125	"
"2797.8021978021975	3819.0	373578.125	1.3607786E7	415276.67236328125	"
"2797.069597069597	3818.0	373585.9375	1.3608042E7	415284.48486328125	"
"2797.8021978021975	3819.0	373593.75	1.3608298E7	415292.29736328125	"
"2797.8021978021975	3819.0	373601.5625	1.3608554E7	415300.10986328125	"
"2630.769230769231	3591.0	373609.375	1.360881E7	415307.92236328125	"
"2329.67032967033	3180.0	373617.1875	1.3609066E7	415315.73486328125	"
"1980.2197802197802	2703.0	373625.0	1.3609322E7	415323.54736328125	"
"1622.7106227106228	2215.0	373632.8125	1.3609578E7	415331.35986328125	"
"1284.2490842490843	1753.0	373640.625	1.3609834E7	415339.17236328125	"
"975.8241758241758	1332.0	373648.4375	1.361009E7	415346.98486328125	"
"709.1575091575091	968.0	373656.25	1.3610346E7	415354.79736328125	"
"486.4468864468864	664.0	373664.0625	1.3610602E7	415362.60986328125	"
"307.69230769230774	420.0	373671.875	1.3610858E7	415370.42236328125	"
"170.6959706959707	233.0	373679.6875	1.3611114E7	415378.23486328125	"
"70.32967032967034	96.0	373687.5	1.361137E7	415386.04736328125	"
"8.058608058608058	11.0	373695.3125	1.3611626E7	415393.85986328125	"
"0.0	0.0	373703.125	1.3611882E7	415401.67236328125	"
"0.0	0.0	373710.9375	1.3612138E7	415409.48486328125	"
"11.72161172161172	16.0	373718.75	1.3612394E7	415417.29736328125	"
"54.94505494505494	75.0	373726.5625	1.361265E7	415425.10986328125	"
"120.87912087912088	165.0	373734.375	1.3612906E7	415432.92236328125	"
"205.86080586080584	281.0	373742.1875	1.3613162E7	415440.73486328125	"
"305.4945054945055	417.0	373750.0	1.3613418E7	415448.54736328125	"
"414.65201465201466	566.0	373757.8125	1.3613674E7	415456.35986328125	"
"530.4029304029305	724.0	373765.625	1.361393E7	415464.17236328125	"
"650.5494505494506	888.0	373773.4375	1.3614186E7	415471.98486328125	"
"770.6959706959707	1052.0	373781.25	1.3614442E7	415479.79736328125	"
"887.9120879120878	1212.0	373789.0625	1.3614698E7	415487.60986328125	"
"998.5347985347985	1363.0	373796.875	1.3614954E7	415495.42236328125	"
"1100.3663003663005	1502.0	373804.6875	1.361521E7	415503.23486328125	"
"1191.9413919413919	1627.0	373812.5	1.3615466E7	415511.04736328125	"
"1268.8644688644688	1732.0	373820.3125	1.3615722E7	415518.85986328125	"
"1329.6703296703297	1815.0	373828.125	1.3615978E7	415526.67236328125	"
"1372.8937728937728	1874.0	373835.9375	1.3616234E7	415534.48486328125	"
"1397.8021978021977	1908.0	373843.75	1.361649E7	415542.29736328125	"
"1404.3956043956043	1917.0	373851.5625	1.3616746E7	415550.10986328125	"
"1394.1391941391942	1903.0	373859.375	1.3617002E7	415557.92236328125	"
"1369.96336996337	1870.0	373867.1875	1.3617258E7	415565.73486328125	"
"1335.5311355311355	1823.0	373875.0	1.3617514E7	415573.54736328125	"
"1293.0402930402931	1765.0	373882.8125	1.361777E7	415581.35986328125	"
"1243.956043956044	1698.0	373890.625	1.3618026E7	415589.17236328125	"
"1191.9413919413919	1627.0	373898.4375	1.3618282E7	415596.98486328125	"
"1136.2637362637363	1551.0	373906.25	1.3618538E7	415604.79736328125	"
"1079.120879120879	1473.0	373914.0625	1.3618794E7	415612.60986328125	"
"1021.9780219780218	1395.0	373921.875	1.361905E7	415620.42236328125	"
"968.4981684981685	1322.0	373929.6875	1.3619306E7	415628.23486328125	"
"919.4139194139194	1255.0	373937.5	1.3619562E7	415636.04736328125	"
"874.7252747252747	1194.0	373945.3125	1.3619818E7	415643.85986328125	"
"837.3626373626374	1143.0	373953.125	1.3620074E7	415651.67236328125	"
"806.5934065934066	1101.0	373960.9375	1.362033E7	415659.48486328125	"
"781.6849816849817	1067.0	373968.75	1.3620586E7	415667.29736328125	"
"761.9047619047618	1040.0	373976.5625	1.3620842E7	415675.10986328125	"
"747.2527472527472	1020.0	373984.375	1.3621098E7	415682.92236328125	"
"737.7289377289378	1007.0	373992.1875	1.3621354E7	415690.73486328125	"
"732.6007326007325	1000.0	374000.0	1.362161E7	415698.54736328125	"
"734.065934065934	1002.0	374007.8125	1.3621866E7	415706.35986328125	"
"738.4615384615385	1008.0	374015.625	1.3622122E7	415714.17236328125	"
"745.054945054945	1017.0	374023.4375	1.3622378E7	415721.98486328125	"
"752.3809523809524	1027.0	374031.25	1.3622634E7	415729.79736328125	"
"764.1025641025641	1043.0	374039.0625	1.362289E7	415737.60986328125	"
"780.2197802197802	1065.0	374046.875	1.3623146E7	415745.42236328125	"
"805.8608058608058	1100.0	374054.6875	1.3623402E7	415753.23486328125	"
"849.8168498168498	1160.0	374062.5	1.3623658E7	415761.04736328125	"
"923.0769230769231	1260.0	374070.3125	1.3623914E7	415768.85986328125	"
"1035.897435897436	1414.0	374078.125	1.362417E7	415776.67236328125	"
"1197.8021978021977	1635.0	374085.9375	1.3624426E7	415784.48486328125	"
"1417.5824175824177	1935.0	374093.75	1.3624682E7	415792.29736328125	"
"1695.2380952380952	2314.0	374101.5625	1.3624938E7	415800.10986328125	"
"2025.6410256410256	2765.0	374109.375	1.3625194E7	415807.92236328125	"
"2394.139194139194	3268.0	374117.1875	1.362545E7	415815.73486328125	"
"2786.080586080586	3803.0	374125.0	1.3625706E7	415823.54736328125	"
"2797.069597069597	3818.0	374132.8125	1.3625962E7	415831.35986328125	"
"2797.069597069597	3818.0	374140.625	1.3626218E7	415839.17236328125	"
"2797.069597069597	3818.0	374148.4375	1.3626474E7	415846.98486328125	"
"2797.8021978021975	3819.0	374156.25	1.362673E7	415854.79736328125	"
"2797.069597069597	3818.0	374164.0625	1.3626986E7	415862.60986328125	"
"2797.069597069597	3818.0	374171.875	1.3627242E7	415870.42236328125	"
"2797.8021978021975	3819.0	374179.6875	1.3627498E7	415878.23486328125	"
"2797.8021978021975	3819.0	374187.5	1.3627754E7	415886.04736328125	"
"2797.8021978021975	3819.0	374195.3125	1.362801E7	415893.85986328125	"
"2797.069597069597	3818.0	374203.125	1.3628266E7	415901.67236328125	"
"2797.069597069597	3818.0	374210.9375	1.3628522E7	415909.48486328125	"
"2798.5347985347985	3820.0	374218.75	1.3628778E7	415917.29736328125	"
"2797.069597069597	3818.0	374226.5625	1.3629034E7	415925.10986328125	"
"2797.069597069597	3818.0	374234.375	1.362929E7	415932.92236328125	"
"2797.069597069597	3818.0	374242.1875	1.3629546E7	415940.73486328125	"
"2797.8021978021975	3819.0	374250.0	1.3629802E7	415948.54736328125	"
"2797.8021978021975	3819.0	374257.8125	1.3630058E7	415956.35986328125	"
"2797.069597069597	3818.0	374265.625	1.3630314E7	415964.17236328125	"
"2797.069597069597	3818.0	374273.4375	1.363057E7	415971.98486328125	"
"2797.8021978021975	3819.0	374281.25	1.3630826E7	415979.79736328125	"
"2620.5128205128203	3577.0	374289.0625	1.3631082E7	415987.60986328125	"
"2319.4139194139198	3166.0	374296.875	1.3631338E7	415995.42236328125	"
"1972.1611721611723	2692.0	374304.6875	1.3631594E7	416003.23486328125	"
"1620.5128205128206	2212.0	374312.5	1.363185E7	416011.04736328125	"
"1287.912087912088	1758.0	374320.3125	1.3632106E7	416018.85986328125	"
"986.8131868131868	1347.0	374328.125	1.3632362E7	416026.67236328125	"
"725.2747252747253	990.0	374335.9375	1.3632618E7	416034.48486328125	"
"506.9597069597069	692.0	374343.75	1.3632874E7	416042.29736328125	"
"329.6703296703297	450.0	374351.5625	1.363313E7	416050.10986328125	"
"191.94139194139194	262.0	374359.375	1.3633386E7	416057.92236328125	"
"93.77289377289377	128.0	374367.1875	1.3633642E7	416065.73486328125	"
"34.43223443223444	47.0	374375.0	1.3633898E7	416073.54736328125	"
"8.791208791208792	12.0	374382.8125	1.3634154E7	416081.35986328125	"
"13.919413919413918	19.0	374390.625	1.363441E7	416089.17236328125	"
"46.15384615384615	63.0	374398.4375	1.3634666E7	416096.98486328125	"
"98.90109890109889	135.0	374406.25	1.3634922E7	416104.79736328125	"
"170.6959706959707	233.0	374414.0625	1.3635178E7	416112.60986328125	"
"258.6080586080586	353.0	374421.875	1.3635434E7	416120.42236328125	"
"362.6373626373626	495.0	374429.6875	1.363569E7	416128.23486328125	"
"479.8534798534799	655.0	374437.5	1.3635946E7	416136.04736328125	"
"603.6630036630037	824.0	374445.3125	1.3636202E7	416143.85986328125	"
"732.6007326007325	1000.0	374453.125	1.3636458E7	416151.67236328125	"
"860.8058608058609	1175.0	374460.9375	1.3636714E7	416159.48486328125	"
"983.8827838827839	1343.0	374468.75	1.363697E7	416167.29736328125	"
"1097.4358974358975	1498.0	374476.5625	1.3637226E7	416175.10986328125	"
"1202.197802197802	1641.0	374484.375	1.3637482E7	416182.92236328125	"
"1290.10989010989	1761.0	374492.1875	1.3637738E7	416190.73486328125	"
"1359.7069597069597	1856.0	374500.0	1.3637994E7	416198.54736328125	"
"1410.9890109890111	1926.0	374507.8125	1.363825E7	416206.35986328125	"
"1445.4212454212454	1973.0	374515.625	1.3638506E7	416214.17236328125	"
"1458.6080586080586	1991.0	374523.4375	1.3638762E7	416221.98486328125	"
"1453.4798534798533	1984.0	374531.25	1.3639018E7	416229.79736328125	"
"1432.2344322344322	1955.0	374539.0625	1.3639274E7	416237.60986328125	"
"1398.5347985347985	1909.0	374546.875	1.363953E7	416245.42236328125	"
"1355.3113553113553	1850.0	374554.6875	1.3639786E7	416253.23486328125	"
"1304.7619047619048	1781.0	374562.5	1.3640042E7	416261.04736328125	"
"1246.886446886447	1702.0	374570.3125	1.3640298E7	416268.85986328125	"
"1184.6153846153845	1617.0	374578.125	1.3640554E7	416276.67236328125	"
"1120.8791208791208	1530.0	374585.9375	1.364081E7	416284.48486328125	"
"1058.6080586080586	1445.0	374593.75	1.3641066E7	416292.29736328125	"
"999.2673992673992	1364.0	374601.5625	1.3641322E7	416300.10986328125	"
"943.5897435897435	1288.0	374609.375	1.3641578E7	416307.92236328125	"
"893.0402930402931	1219.0	374617.1875	1.3641834E7	416315.73486328125	"
"849.0842490842491	1159.0	374625.0	1.364209E7	416323.54736328125	"
"812.4542124542124	1109.0	374632.8125	1.3642346E7	416331.35986328125	"
"781.6849816849817	1067.0	374640.625	1.3642602E7	416339.17236328125	"
"758.9743589743589	1036.0	374648.4375	1.3642858E7	416346.98486328125	"
"743.5897435897436	1015.0	374656.25	1.3643114E7	416354.79736328125	"
"734.065934065934	1002.0	374664.0625	1.364337E7	416362.60986328125	"
"728.9377289377289	995.0	374671.875	1.3643626E7	416370.42236328125	"
"728.9377289377289	995.0	374679.6875	1.3643882E7	416378.23486328125	"
"732.6007326007325	1000.0	374687.5	1.3644138E7	416386.04736328125	"
"737.7289377289378	1007.0	374695.3125	1.3644394E7	416393.85986328125	"
"743.5897435897436	1015.0	374703.125	1.364465E7	416401.67236328125	"
"750.9157509157509	1025.0	374710.9375	1.3644906E7	416409.48486328125	"
"760.4395604395604	1038.0	374718.75	1.3645162E7	416417.29736328125	"
"776.5567765567765	1060.0	374726.5625	1.3645418E7	416425.10986328125	"
"805.8608058608058	1100.0	374734.375	1.3645674E7	416432.92236328125	"
"855.6776556776556	1168.0	374742.1875	1.364593E7	416440.73486328125	"
"937.7289377289377	1280.0	374750.0	1.3646186E7	416448.54736328125	"
"1063.003663003663	1451.0	374757.8125	1.3646442E7	416456.35986328125	"
"1241.7582417582419	1695.0	374765.625	1.3646698E7	416464.17236328125	"
"1481.3186813186815	2022.0	374773.4375	1.3646954E7	416471.98486328125	"
"1780.9523809523807	2431.0	374781.25	1.364721E7	416479.79736328125	"
"2135.5311355311355	2915.0	374789.0625	1.3647466E7	416487.60986328125	"
"2529.6703296703295	3453.0	374796.875	1.3647722E7	416495.42236328125	"
"2797.8021978021975	3819.0	374804.6875	1.3647978E7	416503.23486328125	"
"2797.069597069597	3818.0	374812.5	1.3648234E7	416511.04736328125	"
"2796.336996336996	3817.0	374820.3125	1.364849E7	416518.85986328125	"
"2797.8021978021975	3819.0	374828.125	1.3648746E7	416526.67236328125	"
"2798.5347985347985	3820.0	374835.9375	1.3649002E7	416534.48486328125	"
"2797.8021978021975	3819.0	374843.75	1.3649258E7	416542.29736328125	"
"2797.8021978021975	3819.0	374851.5625	1.3649514E7	416550.10986328125	"
"2798.5347985347985	3820.0	374859.375	1.364977E7	416557.92236328125	"
"2796.336996336996	3817.0	374867.1875	1.3650026E7	416565.73486328125	"
"2797.8021978021975	3819.0	374875.0	1.3650282E7	416573.54736328125	"
"2798.5347985347985	3820.0	374882.8125	1.3650538E7	416581.35986328125	"
"2797.8021978021975	3819.0	374890.625	1.3650794E7	416589.17236328125	"
"2798.5347985347985	3820.0	374898.4375	1.365105E7	416596.98486328125	"
"2797.069597069597	3818.0	374906.25	1.3651306E7	416604.79736328125	"
"2798.5347985347985	3820.0	374914.0625	1.3651562E7	416612.60986328125	"
"2797.8021978021975	3819.0	374921.875	1.3651818E7	416620.42236328125	"
"2798.5347985347985	3820.0	374929.6875	1.3652074E7	416628.23486328125	"
"2797.8021978021975	3819.0	374937.5	1.365233E7	416636.04736328125	"
"2797.8021978021975	3819.0	374945.3125	1.3652586E7	416643.85986328125	"
"2797.8021978021975	3819.0	374953.125	1.3652842E7	416651.67236328125	"
"2799.267399267399	3821.0	374960.9375	1.3653098E7	416659.48486328125	"
"2797.069597069597	3818.0	374968.75	1.3653354E7	416667.29736328125	"
"2690.842490842491	3673.0	374976.5625	1.365361E7	416675.10986328125	"
"2411.7216117216117	3292.0	374984.375	1.3653866E7	416682.92236328125	"
"2071.062271062271	2827.0	374992.1875	1.3654122E7	416690.73486328125	"
"1717.216117216117	2344.0	375000.0	1.3654378E7	416698.54736328125	"
"1380.2197802197802	1884.0	375007.8125	1.3654634E7	416706.35986328125	"
"1073.9926739926739	1466.0	375015.625	1.365489E7	416714.17236328125	"
"806.5934065934066	1101.0	375023.4375	1.3655146E7	416721.98486328125	"
"580.2197802197803	792.0	375031.25	1.3655402E7	416729.79736328125	"
"397.069597069597	542.0	375039.0625	1.3655658E7	416737.60986328125	"
"257.1428571428571	351.0	375046.875	1.3655914E7	416745.42236328125	"
"159.7069597069597	218.0	375054.6875	1.365617E7	416753.23486328125	"
"102.56410256410255	140.0	375062.5	1.3656426E7	416761.04736328125	"
"82.05128205128206	112.0	375070.3125	1.3656682E7	416768.85986328125	"
"90.1098901098901	123.0	375078.125	1.3656938E7	416776.67236328125	"
"120.14652014652015	164.0	375085.9375	1.3657194E7	416784.48486328125	"
"169.23076923076923	231.0	375093.75	1.365745E7	416792.29736328125	"
"235.89743589743588	322.0	375101.5625	1.3657706E7	416800.10986328125	"
"318.68131868131866	435.0	375109.375	1.3657962E7	416807.92236328125	"
"415.3846153846154	567.0	375117.1875	1.3658218E7	416815.73486328125	"
"523.8095238095239	715.0	375125.0	1.3658474E7	416823.54736328125	"
"641.0256410256411	875.0	375132.8125	1.365873E7	416831.35986328125	"
"758.9743589743589	1036.0	375140.625	1.3658986E7	416839.17236328125	"
"875.4578754578755	1195.0	375148.4375	1.3659242E7	416846.98486328125	"
"986.0805860805862	1346.0	375156.25	1.3659498E7	416854.79736328125	"
"1087.179487179487	1484.0	375164.0625	1.3659754E7	416862.60986328125	"
"1176.5567765567766	1606.0	375171.875	1.366001E7	416870.42236328125	"
"1253.4798534798535	1711.0	375179.6875	1.3660266E7	416878.23486328125	"
"1312.820512820513	1792.0	375187.5	1.3660522E7	416886.04736328125	"
"1353.8461538461538	1848.0	375195.3125	1.3660778E7	416893.85986328125	"
"1376.5567765567766	1879.0	375203.125	1.3661034E7	416901.67236328125	"
"1382.4175824175825	1887.0	375210.9375	1.366129E7	416909.48486328125	"
"1369.96336996337	1870.0	375218.75	1.3661546E7	416917.29736328125	"
"1347.2527472527474	1839.0	375226.5625	1.3661802E7	416925.10986328125	"
"1309.89010989011	1788.0	375234.375	1.3662058E7	416932.92236328125	"
"1263.003663003663	1724.0	375242.1875	1.3662314E7	416940.73486328125	"
"1210.989010989011	1653.0	375250.0	1.366257E7	416948.54736328125	"
"1154.5787545787546	1576.0	375257.8125	1.3662826E7	416956.35986328125	"
"1098.901098901099	1500.0	375265.625	1.3663082E7	416964.17236328125	"
"1042.4908424908426	1423.0	375273.4375	1.3663338E7	416971.98486328125	"
"989.0109890109891	1350.0	375281.25	1.3663594E7	416979.79736328125	"
"939.1941391941392	1282.0	375289.0625	1.366385E7	416987.60986328125	"
"890.1098901098901	1215.0	375296.875	1.3664106E7	416995.42236328125	"
"843.9560439560439	1152.0	375304.6875	1.3664362E7	417003.23486328125	"
"805.1282051282052	1099.0	375312.5	1.3664618E7	417011.04736328125	"
"772.893772893773	1055.0	375320.3125	1.3664874E7	417018.85986328125	"
"744.3223443223443	1016.0	375328.125	1.366513E7	417026.67236328125	"
"722.3443223443223	986.0	375335.9375	1.3665386E7	417034.48486328125	"
"704.0293040293041	961.0	375343.75	1.3665642E7	417042.29736328125	"
"690.1098901098901	942.0	375351.5625	1.3665898E7	417050.10986328125	"
"680.5860805860806	929.0	375359.375	1.3666154E7	417057.92236328125	"
"676.1904761904763	923.0	375367.1875	1.366641E7	417065.73486328125	"
"675.4578754578755	922.0	375375.0	1.3666666E7	417073.54736328125	"
"677.6556776556777	925.0	375382.8125	1.3666922E7	417081.35986328125	"
